participant_id,bfi2_e,bfi2_a,bfi2_c,bfi2_n,bfi2_o,binary_personality
69,2.8333333333333335,3.75,2.0,2.0,4.416666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
70,2.9166666666666665,3.5833333333333335,3.1666666666666665,2.1666666666666665,3.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
71,1.9166666666666667,4.333333333333333,4.0,4.5,3.5833333333333335,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
72,2.5,4.416666666666667,3.1666666666666665,2.6666666666666665,3.75,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
73,2.6666666666666665,3.4166666666666665,3.5,3.3333333333333335,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
74,3.0,3.8333333333333335,4.333333333333333,3.5833333333333335,3.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
75,4.666666666666667,4.166666666666667,4.416666666666667,2.3333333333333335,2.0833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
76,2.75,2.75,4.0,2.0833333333333335,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
77,3.25,3.25,3.9166666666666665,2.9166666666666665,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
78,3.75,3.75,3.25,3.0,2.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
79,1.5833333333333333,3.5,3.5,3.75,3.4166666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
80,3.4166666666666665,3.75,3.5833333333333335,2.3333333333333335,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
81,3.5833333333333335,4.666666666666667,4.583333333333333,1.8333333333333333,2.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
82,2.25,2.5,3.5833333333333335,2.6666666666666665,3.25,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are low in Agreeableness. You tend to be skeptical, competitive, and direct in your interactions. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
83,3.1666666666666665,4.333333333333333,3.5833333333333335,2.5833333333333335,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
84,4.416666666666667,3.9166666666666665,4.0,1.9166666666666667,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
85,4.0,3.4166666666666665,3.1666666666666665,3.5833333333333335,4.333333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
86,3.8333333333333335,3.9166666666666665,3.5833333333333335,3.5,4.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
87,3.1666666666666665,4.0,3.3333333333333335,4.666666666666667,2.9166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
88,3.0833333333333335,4.666666666666667,4.583333333333333,3.25,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
89,2.25,3.1666666666666665,3.0,3.75,3.5833333333333335,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
90,3.25,4.583333333333333,3.5,4.0,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
91,3.6666666666666665,3.5,3.1666666666666665,2.4166666666666665,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
92,3.3333333333333335,4.0,2.5,2.0,4.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
93,3.25,3.75,3.6666666666666665,2.0,3.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
94,4.833333333333333,3.0833333333333335,4.666666666666667,2.1666666666666665,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
95,3.6666666666666665,4.75,3.25,2.25,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
96,3.5833333333333335,3.8333333333333335,4.583333333333333,2.5833333333333335,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
97,2.5833333333333335,4.0,2.5,3.1666666666666665,2.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
98,3.0833333333333335,3.6666666666666665,3.5833333333333335,2.8333333333333335,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
99,3.5,3.5,3.5833333333333335,3.0,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
100,3.3333333333333335,4.166666666666667,3.5,2.6666666666666665,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
101,1.5,3.4166666666666665,4.333333333333333,2.8333333333333335,4.333333333333333,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
102,2.3333333333333335,3.9166666666666665,4.083333333333333,2.3333333333333335,4.166666666666667,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
103,4.583333333333333,3.0833333333333335,3.25,2.75,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
104,3.4166666666666665,4.166666666666667,3.0833333333333335,3.9166666666666665,2.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
105,3.5,4.75,3.4166666666666665,3.25,3.9166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
106,3.75,3.0,3.75,3.75,4.333333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
107,2.8333333333333335,3.3333333333333335,2.5833333333333335,2.5,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
108,3.75,3.3333333333333335,3.4166666666666665,3.25,4.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
109,3.3333333333333335,4.083333333333333,3.8333333333333335,2.3333333333333335,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
110,3.5,3.8333333333333335,2.75,3.0,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
111,3.5,3.4166666666666665,3.5833333333333335,3.9166666666666665,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
112,2.25,3.9166666666666665,4.166666666666667,2.8333333333333335,2.4166666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
113,3.1666666666666665,3.4166666666666665,4.0,2.1666666666666665,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
114,2.6666666666666665,3.4166666666666665,3.8333333333333335,2.5,2.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
115,3.4166666666666665,3.3333333333333335,2.25,3.25,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
116,2.9166666666666665,4.166666666666667,2.5833333333333335,2.75,2.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
117,2.75,2.8333333333333335,2.5833333333333335,2.75,1.8333333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
118,4.416666666666667,2.75,3.6666666666666665,2.4166666666666665,3.1666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
119,2.0833333333333335,3.75,3.1666666666666665,2.4166666666666665,4.333333333333333,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
120,2.6666666666666665,4.333333333333333,3.5833333333333335,3.0,2.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
121,3.0833333333333335,4.583333333333333,2.4166666666666665,2.4166666666666665,3.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
122,3.8333333333333335,4.5,3.5,2.5,4.166666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
123,4.25,4.583333333333333,3.75,2.9166666666666665,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
124,4.333333333333333,3.25,3.9166666666666665,3.0,4.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
125,4.416666666666667,2.75,4.416666666666667,3.3333333333333335,3.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
126,2.75,3.6666666666666665,3.25,2.25,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
127,3.75,3.6666666666666665,3.25,3.5833333333333335,4.166666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
128,3.0,5.0,2.3333333333333335,2.5,4.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
129,4.416666666666667,2.9166666666666665,3.25,1.8333333333333333,3.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
130,3.0,3.75,3.9166666666666665,2.75,4.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
131,2.9166666666666665,3.5833333333333335,3.5833333333333335,2.8333333333333335,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
132,3.3333333333333335,3.75,3.6666666666666665,2.4166666666666665,4.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
133,1.9166666666666667,4.166666666666667,2.9166666666666665,1.6666666666666667,3.6666666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
134,2.9166666666666665,3.6666666666666665,2.25,2.75,3.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
135,3.8333333333333335,4.25,4.333333333333333,2.5833333333333335,3.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
136,2.9166666666666665,4.75,3.3333333333333335,3.4166666666666665,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
137,2.4166666666666665,4.416666666666667,3.5833333333333335,3.0833333333333335,3.8333333333333335,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
