participant_id,bfi2_e,bfi2_a,bfi2_c,bfi2_n,bfi2_o,binary_personality
153,4.25,3.8333333333333335,4.083333333333333,2.5,3.6666666666666665,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
154,3.8333333333333335,4.583333333333333,4.166666666666667,3.1666666666666665,4.083333333333333,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
155,2.6666666666666665,2.9166666666666665,2.8333333333333335,2.0,3.5833333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
156,3.5833333333333335,3.5833333333333335,3.9166666666666665,2.4166666666666665,4.25,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
157,3.75,3.25,3.3333333333333335,3.0833333333333335,4.5,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
158,3.5833333333333335,3.6666666666666665,4.5,2.5833333333333335,4.333333333333333,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
159,4.083333333333333,3.4166666666666665,3.3333333333333335,1.8333333333333333,2.75,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
160,4.333333333333333,3.5833333333333335,2.75,4.25,3.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
161,3.25,3.3333333333333335,3.0833333333333335,2.75,2.75,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
162,3.75,4.25,3.9166666666666665,3.1666666666666665,4.25,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
163,4.666666666666667,4.166666666666667,3.6666666666666665,3.4166666666666665,3.5,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
164,3.8333333333333335,4.666666666666667,2.9166666666666665,1.8333333333333333,3.4166666666666665,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
165,3.4166666666666665,3.8333333333333335,3.0,2.9166666666666665,1.9166666666666667,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are low in Openness.
166,4.5,3.5833333333333335,4.333333333333333,1.6666666666666667,3.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
167,2.9166666666666665,4.166666666666667,3.9166666666666665,4.416666666666667,2.75,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
168,3.75,3.25,2.1666666666666665,1.8333333333333333,4.0,You are high in Extraversion. You are high in Agreeableness. You are low in Conscientiousness. You are low in Neuroticism. You are high in Openness.
169,2.3333333333333335,3.4166666666666665,4.5,2.5833333333333335,4.583333333333333,You are low in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
170,3.5,3.25,3.25,1.75,3.3333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
171,2.4166666666666665,3.6666666666666665,4.0,2.75,3.8333333333333335,You are low in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
172,2.9166666666666665,3.0,3.6666666666666665,2.5,3.0833333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
173,3.5833333333333335,3.1666666666666665,1.75,2.5833333333333335,3.0,You are high in Extraversion. You are high in Agreeableness. You are low in Conscientiousness. You are high in Neuroticism. You are high in Openness.
174,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.1666666666666665,3.25,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
175,3.1666666666666665,3.1666666666666665,4.25,3.6666666666666665,3.5833333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
176,2.0,4.666666666666667,3.0,2.0833333333333335,3.6666666666666665,You are low in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
177,4.083333333333333,4.25,2.8333333333333335,3.25,4.666666666666667,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
178,3.5,4.416666666666667,3.3333333333333335,1.9166666666666667,3.1666666666666665,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
179,3.4166666666666665,2.5,3.6666666666666665,3.1666666666666665,4.25,You are high in Extraversion. You are low in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
180,4.083333333333333,3.25,3.6666666666666665,3.5833333333333335,4.75,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
181,3.6666666666666665,4.166666666666667,4.166666666666667,2.6666666666666665,3.4166666666666665,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
182,2.8333333333333335,4.416666666666667,3.0833333333333335,3.75,2.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
183,3.5,3.0833333333333335,3.0,3.5833333333333335,3.0833333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
184,2.9166666666666665,2.75,2.1666666666666665,2.75,4.166666666666667,You are high in Extraversion. You are high in Agreeableness. You are low in Conscientiousness. You are high in Neuroticism. You are high in Openness.
185,2.6666666666666665,3.1666666666666665,2.6666666666666665,3.0,3.3333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
186,3.0,4.083333333333333,3.5833333333333335,2.75,3.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
187,2.3333333333333335,4.083333333333333,3.3333333333333335,3.6666666666666665,3.3333333333333335,You are low in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
188,2.75,3.75,3.5,2.3333333333333335,2.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
189,4.333333333333333,4.25,2.75,3.25,4.0,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
190,3.1666666666666665,3.4166666666666665,4.25,2.5,3.25,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
191,3.0,2.9166666666666665,3.25,2.9166666666666665,2.75,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
192,3.25,3.5,3.6666666666666665,1.3333333333333333,4.083333333333333,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
193,2.25,3.6666666666666665,3.75,1.5833333333333333,2.9166666666666665,You are low in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
194,2.9166666666666665,3.0833333333333335,3.25,2.1666666666666665,4.583333333333333,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
195,3.0,4.666666666666667,3.25,3.8333333333333335,4.333333333333333,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
196,3.75,2.25,3.6666666666666665,2.25,3.9166666666666665,You are high in Extraversion. You are low in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
197,3.5,3.3333333333333335,2.5833333333333335,3.5833333333333335,4.25,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
198,3.5833333333333335,3.6666666666666665,3.9166666666666665,2.6666666666666665,2.8333333333333335,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are high in Neuroticism. You are high in Openness.
199,4.0,3.5,3.25,2.3333333333333335,2.9166666666666665,You are high in Extraversion. You are high in Agreeableness. You are high in Conscientiousness. You are low in Neuroticism. You are high in Openness.
